population	dam	sire	id	cohort	block_germination	date_sow	date_germination	block_garden	initial_size_mm	winter_survival_boolean	time_to_germination_days
CUR	CUR08	CUR06	CUR_08_06	south	south_C	2015-08-22	2015-08-29	south_C	72.23	TRUE	7
CUR	CUR04	CUR02	CUR_04_02	south	south_C	2015-08-22	2015-08-30	south_C	36.04	TRUE	8
CUR	CUR15	CUR13	CUR_15_13	south	south_C	2015-08-22	2015-08-31	south_C	59.29	TRUE	9
CUR	CUR11	CUR09	CUR_11_09	south	south_C	2015-08-22	2015-08-31	south_C	59.23	TRUE	9
CUR	CUR01	CUR13	CUR_01_13	south	south_C	2015-08-22	2015-08-30	south_C	54.93	TRUE	8
RCK	RCK14	RCK13	RCK_14_13	south	south_C	2015-08-22	2015-09-03	south_C	26.92	TRUE	12
NMT	NMT09	NMT08	NMT_09_08	south	south_C	2015-08-22	2015-08-30	south_C	17.59	TRUE	8
CUR	CUR02	CUR14	CUR_02_14	south	south_C	2015-08-22	2015-08-29	south_C	57.64	TRUE	7
RCK	RCK03	RCK15	RCK_03_15	south	south_C	2015-08-22	2015-09-02	south_C	26.93	TRUE	11
CUR	CUR06	CUR02	CUR_06_02	south	south_C	2015-08-22	2015-08-28	south_C	55.88	TRUE	6
WFM	WFM06	WFM02	WFM_06_02	south	south_C	2015-08-22	2015-08-30	south_C	34.24	TRUE	8
RCK	RCK09	RCK08	RCK_09_08	south	south_C	2015-08-22	2015-08-29	south_C	41.25	TRUE	7
NMT	NMT13	NMT12	NMT_13_12	south	south_C	2015-08-22	2015-08-29	south_C	45.7	TRUE	7
RCK	RCK06	RCK04	RCK_06_04	south	south_C	2015-08-22	2015-08-31	south_C	53.77	TRUE	9
NMT	NMT11	NMT09	NMT_11_09	south	south_C	2015-08-22	2015-08-29	south_C	68.08	TRUE	7
WFM	WFM05	WFM04	WFM_05_04	south	south_C	2015-08-22	2015-08-30	south_C	50.87	TRUE	8
NMT	NMT14	NMT12	NMT_14_12	south	south_C	2015-08-22	2015-08-29	south_C	35.56	TRUE	7
NMT	NMT04	NMT02	NMT_04_02	south	south_C	2015-08-22	2015-08-30	south_C	39.39	TRUE	8
WFM	WFM04	WFM15	WFM_04_15	south	south_C	2015-08-22	2015-08-29	south_C	30.59	TRUE	7
LIJ	LIJ02	LIJ15	LIJ_02_15	south	south_C	2015-08-22	2015-09-01	south_C	41.93	TRUE	10
CUR	CUR06	CUR04	CUR_06_04	south	south_C	2015-08-22	2015-08-29	south_C	59.35	TRUE	7
RCK	RCK10	RCK07	RCK_10_07	south	south_C	2015-08-22	2015-08-31	south_C	40.91	TRUE	9
NMT	NMT09	NMT06	NMT_09_06	south	south_C	2015-08-22	2015-08-30	south_C	30.75	TRUE	8
RCK	RCK02	RCK14	RCK_02_14	south	south_C	2015-08-22	2015-09-05	NA	NA	NA	14
WFM	WFM08	WFM05	WFM_08_05	south	south_C	2015-08-22	2015-08-30	south_C	53.43	TRUE	8
CUR	CUR05	CUR01	CUR_05_01	south	south_C	2015-08-22	2015-08-29	south_C	54.56	TRUE	7
NMT	NMT12	NMT10	NMT_12_10	south	south_C	2015-08-22	2015-08-30	south_C	64.55	TRUE	8
WFM	WFM15	WFM11	WFM_15_11	south	south_C	2015-08-22	2015-08-29	south_C	21.24	TRUE	7
CUR	CUR12	CUR09	CUR_12_09	south	south_C	2015-08-22	2015-08-29	south_C	50.82	TRUE	7
WFM	WFM11	WFM07	WFM_11_07	south	south_C	2015-08-22	2015-08-29	south_C	50.71	TRUE	7
RCK	RCK11	RCK09	RCK_11_09	south	south_C	2015-08-22	2015-09-04	NA	NA	NA	13
NMT	NMT01	NMT14	NMT_01_14	south	south_C	2015-08-22	2015-08-29	south_C	63.77	TRUE	7
CUR	CUR03	CUR15	CUR_03_15	south	south_C	2015-08-22	2015-08-31	south_C	45.46	TRUE	9
NMT	NMT08	NMT07	NMT_08_07	south	south_C	2015-08-22	2015-08-30	south_C	45.56	TRUE	8
WFM	WFM15	WFM14	WFM_15_14	south	south_C	2015-08-22	2015-08-29	south_C	28.72	TRUE	7
NMT	NMT07	NMT06	NMT_07_06	south	south_C	2015-08-22	2015-08-29	south_C	36.81	TRUE	7
WFM	WFM08	WFM07	WFM_08_07	south	south_C	2015-08-22	2015-08-29	south_C	35.41	TRUE	7
LIJ	LIJ12	LIJ09	LIJ_12_09	south	south_C	2015-08-22	2015-08-31	south_C	52.79	TRUE	9
WFM	WFM09	WFM05	WFM_09_05	south	south_C	2015-08-22	2015-09-03	NA	NA	NA	12
WFM	WFM14	WFM11	WFM_14_11	south	south_C	2015-08-22	2015-08-29	south_C	61.64	TRUE	7
RCK	RCK04	RCK01	RCK_04_01	south	south_C	2015-08-22	2015-09-07	south_C	11.61	FALSE	16
NMT	NMT05	NMT02	NMT_05_02	south	south_C	2015-08-22	2015-08-29	south_C	61.97	TRUE	7
WFM	WFM04	WFM14	WFM_04_14	south	south_C	2015-08-22	2015-08-30	NA	NA	NA	8
NMT	NMT06	NMT04	NMT_06_04	south	south_C	2015-08-22	2015-08-30	south_C	66.65	TRUE	8
RCK	RCK06	RCK05	RCK_06_05	south	south_C	2015-08-22	2015-09-20	NA	NA	NA	29
CUR	CUR08	CUR05	CUR_08_05	south	south_C	2015-08-22	2015-08-29	south_C	65.42	TRUE	7
RCK	RCK14	RCK12	RCK_14_12	south	south_C	2015-08-22	2015-09-12	NA	NA	NA	21
LIJ	LIJ15	LIJ12	LIJ_15_12	south	south_C	2015-08-22	2015-08-30	south_C	41.76	TRUE	8
NMT	NMT03	NMT02	NMT_03_02	south	south_C	2015-08-22	2015-08-29	south_C	38.46	TRUE	7
LIJ	LIJ13	LIJ10	LIJ_13_10	south	south_C	2015-08-22	2015-08-30	south_C	32.82	TRUE	8
CUR	CUR14	CUR11	CUR_14_11	south	south_C	2015-08-22	2015-08-29	south_C	72.46	TRUE	7
RCK	RCK12	RCK11	RCK_12_11	south	south_C	2015-08-22	2015-09-05	south_C	36.86	TRUE	14
NMT	NMT15	NMT13	NMT_15_13	south	south_C	2015-08-22	2015-08-31	NA	NA	NA	9
NMT	NMT15	NMT12	NMT_15_12	south	south_C	2015-08-22	2015-08-29	south_C	66.45	TRUE	7
WFM	WFM09	WFM06	WFM_09_06	south	south_C	2015-08-22	2015-08-28	south_C	58.81	TRUE	6
CUR	CUR14	CUR12	CUR_14_12	south	south_C	2015-08-22	2015-08-30	south_C	56.02	TRUE	8
CUR	CUR09	CUR06	CUR_09_06	south	south_C	2015-08-22	2015-08-29	south_C	45.77	TRUE	7
LIJ	LIJ14	LIJ12	LIJ_14_12	south	south_C	2015-08-22	2015-09-03	south_C	32.66	TRUE	12
LIJ	LIJ14	LIJ11	LIJ_14_11	south	south_C	2015-08-22	2015-08-31	south_C	59.59	TRUE	9
NMT	NMT10	NMT07	NMT_10_07	south	south_C	2015-08-22	2015-08-29	south_C	59.32	TRUE	7
CUR	CUR13	CUR10	CUR_13_10	south	south_C	2015-08-22	2015-08-31	south_C	70.8	TRUE	9
WFM	WFM12	WFM09	WFM_12_09	south	south_C	2015-08-22	2015-08-29	south_C	50.71	TRUE	7
LIJ	LIJ08	LIJ06	LIJ_08_06	south	south_C	2015-08-22	2015-08-31	south_C	46.61	TRUE	9
CUR	CUR05	CUR02	CUR_05_02	south	south_C	2015-08-22	2015-08-28	south_C	33.23	TRUE	6
WFM	WFM01	WFM14	WFM_01_14	south	south_C	2015-08-22	2015-08-31	south_C	34.6	TRUE	9
NMT	NMT04	NMT01	NMT_04_01	south	south_C	2015-08-22	2015-08-29	south_C	57.19	TRUE	7
LIJ	LIJ12	LIJ08	LIJ_12_08	south	south_C	2015-08-22	2015-08-31	south_C	30.18	TRUE	9
CUR	CUR14	CUR10	CUR_14_10	south	south_C	2015-08-22	2015-08-29	south_C	59.22	TRUE	7
NMT	NMT09	NMT07	NMT_09_07	south	south_C	2015-08-22	2015-08-30	south_C	47.48	TRUE	8
WFM	WFM13	WFM11	WFM_13_11	south	south_C	2015-08-22	2015-08-30	south_C	54.36	TRUE	8
LIJ	LIJ07	LIJ03	LIJ_07_03	south	south_C	2015-08-22	2015-09-01	south_C	36.46	TRUE	10
RCK	RCK06	RCK03	RCK_06_03	south	south_C	2015-08-22	2015-09-04	south_C	18.89	TRUE	13
CUR	CUR10	CUR06	CUR_10_06	south	south_C	2015-08-22	2015-08-28	NA	NA	NA	6
WFM	WFM08	WFM06	WFM_08_06	south	south_C	2015-08-22	2015-08-29	south_C	28.85	TRUE	7
WFM	WFM10	WFM06	WFM_10_06	south	south_C	2015-08-22	2015-08-29	south_C	14.99	TRUE	7
NMT	NMT11	NMT08	NMT_11_08	south	south_C	2015-08-22	2015-08-29	south_C	15.96	TRUE	7
LIJ	LIJ07	LIJ02	LIJ_07_02	south	south_C	2015-08-22	2015-08-31	south_C	39.17	TRUE	9
LIJ	LIJ09	LIJ05	LIJ_09_05	south	south_C	2015-08-22	2015-08-29	south_C	58.11	TRUE	7
LIJ	LIJ01	LIJ14	LIJ_01_14	south	south_C	2015-08-22	2015-08-30	south_C	34.05	TRUE	8
NMT	NMT12	NMT11	NMT_12_11	south	south_C	2015-08-22	2015-08-28	south_C	44.07	TRUE	6
RCK	RCK03	RCK01	RCK_03_01	south	south_C	2015-08-22	2015-09-18	NA	NA	NA	27
CUR	CUR06	CUR03	CUR_06_03	south	south_C	2015-08-22	2015-08-30	south_C	57.94	TRUE	8
LIJ	LIJ10	LIJ08	LIJ_10_08	south	south_C	2015-08-22	2015-09-01	south_C	30.9	TRUE	10
RCK	RCK05	RCK03	RCK_05_03	south	south_C	2015-08-22	2015-09-18	NA	NA	NA	27
NMT	NMT14	NMT13	NMT_14_13	south	south_C	2015-08-22	2015-08-28	south_C	44.38	TRUE	6
NMT	NMT02	NMT14	NMT_02_14	south	south_C	2015-08-22	2015-08-28	south_C	52.07	TRUE	6
LIJ	LIJ08	LIJ05	LIJ_08_05	south	south_C	2015-08-22	2015-09-07	south_C	24.89	TRUE	16
CUR	CUR10	CUR07	CUR_10_07	south	south_C	2015-08-22	2015-08-29	south_C	19.76	TRUE	7
LIJ	LIJ15	LIJ13	LIJ_15_13	south	south_C	2015-08-22	2015-08-30	south_C	30.45	TRUE	8
WFM	WFM07	WFM03	WFM_07_03	south	south_C	2015-08-22	2015-08-31	south_C	61.58	TRUE	9
NMT	NMT12	NMT09	NMT_12_09	south	south_C	2015-08-22	2015-08-29	south_C	41.32	TRUE	7
NMT	NMT01	NMT15	NMT_01_15	south	south_C	2015-08-22	2015-08-29	south_C	42.39	TRUE	7
LIJ	LIJ12	LIJ10	LIJ_12_10	south	south_C	2015-08-22	2015-08-29	south_C	46.04	TRUE	7
WFM	WFM02	WFM15	WFM_02_15	south	south_C	2015-08-22	2015-08-29	south_C	30.67	TRUE	7
CUR	CUR12	CUR10	CUR_12_10	south	south_C	2015-08-22	2015-08-30	south_C	36.47	TRUE	8
WFM	WFM01	WFM13	WFM_01_13	south	south_C	2015-08-22	2015-08-28	south_C	31.34	TRUE	6
CUR	CUR07	CUR04	CUR_07_04	south	south_C	2015-08-22	2015-08-29	south_C	37.33	TRUE	7
WFM	WFM09	WFM07	WFM_09_07	south	south_C	2015-08-22	2015-08-30	south_C	34.56	TRUE	8
RCK	RCK12	RCK10	RCK_12_10	south	south_C	2015-08-22	2015-09-01	south_C	28.9	TRUE	10
WFM	WFM10	WFM08	WFM_10_08	south	south_C	2015-08-22	2015-08-29	south_C	50.8	TRUE	7
CUR	CUR03	CUR01	CUR_03_01	south	south_C	2015-08-22	2015-08-29	south_C	38.12	TRUE	7
LIJ	LIJ07	LIJ05	LIJ_07_05	south	south_C	2015-08-22	2015-09-01	south_C	38.36	TRUE	10
NMT	NMT13	NMT10	NMT_13_10	south	south_C	2015-08-22	2015-08-29	south_C	36.06	TRUE	7
WFM	WFM03	WFM15	WFM_03_15	south	south_C	2015-08-22	2015-08-29	south_C	25.47	TRUE	7
NMT	NMT11	NMT10	NMT_11_10	south	south_C	2015-08-22	2015-08-28	south_C	38.19	TRUE	6
LIJ	LIJ03	LIJ14	LIJ_03_14	south	south_C	2015-08-22	2015-08-30	south_C	17.47	TRUE	8
RCK	RCK08	RCK07	RCK_08_07	south	south_C	2015-08-22	2015-09-03	NA	NA	NA	12
CUR	CUR11	CUR07	CUR_11_07	south	south_C	2015-08-22	2015-08-30	south_C	21.21	TRUE	8
NMT	NMT02	NMT01	NMT_02_01	south	south_C	2015-08-22	2015-08-30	south_C	46.07	TRUE	8
WFM	WFM14	WFM12	WFM_14_12	south	south_C	2015-08-22	2015-08-28	south_C	46.98	TRUE	6
WFM	WFM05	WFM03	WFM_05_03	south	south_C	2015-08-22	2015-08-29	south_C	47.38	TRUE	7
WFM	WFM10	WFM09	WFM_10_09	south	south_C	2015-08-22	2015-08-29	south_C	43.07	TRUE	7
LIJ	LIJ01	LIJ13	LIJ_01_13	south	south_C	2015-08-22	2015-08-30	south_C	21.87	TRUE	8
WFM	WFM03	WFM14	WFM_03_14	south	south_C	2015-08-22	2015-08-28	south_C	49.13	TRUE	6
CUR	CUR02	CUR15	CUR_02_15	south	south_C	2015-08-22	2015-08-28	south_C	32.33	TRUE	6
WFM	WFM12	WFM08	WFM_12_08	south	south_C	2015-08-22	2015-08-28	south_C	28.92	TRUE	6
CUR	CUR07	CUR05	CUR_07_05	south	south_C	2015-08-22	2015-08-28	south_C	30.92	TRUE	6
RCK	RCK02	RCK01	RCK_02_01	south	south_C	2015-08-22	2015-09-15	NA	NA	NA	24
NMT	NMT03	NMT15	NMT_03_15	south	south_C	2015-08-22	2015-08-29	south_C	42.17	TRUE	7
WFM	WFM13	WFM12	WFM_13_12	south	south_C	2015-08-22	2015-08-29	south_C	30.74	TRUE	7
WFM	WFM07	WFM05	WFM_07_05	south	south_C	2015-08-22	2015-08-28	south_C	49.04	TRUE	6
WFM	WFM06	WFM03	WFM_06_03	south	south_C	2015-08-22	2015-08-28	south_C	12.2	TRUE	6
RCK	RCK12	RCK09	RCK_12_09	south	south_C	2015-08-22	2015-09-05	south_C	20.21	TRUE	14
RCK	RCK11	RCK08	RCK_11_08	south	south_C	2015-08-22	2015-09-03	south_C	16.72	TRUE	12
CUR	CUR07	CUR03	CUR_07_03	south	south_C	2015-08-22	2015-08-29	south_C	18.97	FALSE	7
LIJ	LIJ10	LIJ06	LIJ_10_06	south	south_C	2015-08-22	2015-08-30	south_C	18.97	TRUE	8
WFM	WFM05	WFM01	WFM_05_01	south	south_C	2015-08-22	2015-08-29	south_C	47.83	TRUE	7
WFM	WFM12	WFM10	WFM_12_10	south	south_C	2015-08-22	2015-08-29	south_C	34.96	TRUE	7
WFM	WFM11	WFM08	WFM_11_08	south	south_C	2015-08-22	2015-08-29	south_C	65.2	TRUE	7
WFM	WFM13	WFM09	WFM_13_09	south	south_C	2015-08-22	2015-08-28	south_C	21.62	TRUE	6
NMT	NMT07	NMT05	NMT_07_05	south	south_C	2015-08-22	2015-08-29	south_C	31.18	TRUE	7
CUR	CUR13	CUR11	CUR_13_11	south	south_C	2015-08-22	2015-08-29	south_C	31.68	TRUE	7
CUR	CUR15	CUR12	CUR_15_12	south	south_C	2015-08-22	2015-08-31	south_C	25.36	TRUE	9
NMT	NMT08	NMT05	NMT_08_05	south	south_C	2015-08-22	2015-08-29	south_C	22.22	TRUE	7
WFM	WFM06	WFM04	WFM_06_04	south	south_C	2015-08-22	2015-08-31	south_C	46.57	TRUE	9
LIJ	LIJ13	LIJ11	LIJ_13_11	south	south_C	2015-08-22	2015-08-29	south_C	28.14	TRUE	7
NMT	NMT06	NMT03	NMT_06_03	south	south_C	2015-08-22	2015-08-29	south_C	36.69	TRUE	7
NMT	NMT10	NMT09	NMT_10_09	south	south_C	2015-08-22	2015-08-29	south_C	27.56	TRUE	7
NMT	NMT07	NMT04	NMT_07_04	south	south_C	2015-08-22	2015-08-29	south_C	23.35	TRUE	7
LIJ	LIJ02	LIJ14	LIJ_02_14	south	south_C	2015-08-22	2015-08-31	south_C	NA	FALSE	9
CUR	CUR09	CUR05	CUR_09_05	south	south_C	2015-08-22	2015-08-29	south_C	18.14	TRUE	7
WFM	WFM14	WFM10	WFM_14_10	south	south_C	2015-08-22	2015-08-29	south_C	26.66	TRUE	7
CUR	CUR04	CUR01	CUR_04_01	south	south_C	2015-08-22	2015-08-31	south_C	24.94	TRUE	9
RCK	RCK02	RCK15	RCK_02_15	south	south_C	2015-08-22	2015-08-30	south_C	30.22	TRUE	8
CUR	CUR09	CUR07	CUR_09_07	south	south_C	2015-08-22	2015-08-30	south_C	28.7	TRUE	8
CUR	CUR08	CUR04	CUR_08_04	south	south_C	2015-08-22	2015-08-29	south_C	26.08	TRUE	7
WFM	WFM02	WFM13	WFM_02_13	south	south_C	2015-08-22	2015-09-01	south_C	15.02	TRUE	10
LIJ	LIJ13	LIJ09	LIJ_13_09	south	south_C	2015-08-22	2015-08-29	south_C	NA	TRUE	7
LIJ	LIJ05	LIJ01	LIJ_05_01	south	south_C	2015-08-22	2015-08-30	south_C	16.76	TRUE	8
LIJ	LIJ10	LIJ07	LIJ_10_07	south	south_C	2015-08-22	2015-08-30	south_C	14.95	TRUE	8
RCK	RCK13	RCK10	RCK_13_10	south	south_C	2015-08-22	2015-09-02	south_C	13.6	FALSE	11
NMT	NMT05	NMT04	NMT_05_04	south	south_C	2015-08-22	2015-08-29	south_C	18.34	TRUE	7
LIJ	LIJ05	LIJ15	LIJ_05_15	south	south_C	2015-08-22	2015-08-31	south_C	21.93	TRUE	9
CUR	CUR07	CUR03	CUR_07_03	south	south_D	2015-08-23	2015-08-29	south_D	NA	FALSE	6
NMT	NMT02	NMT01	NMT_02_01	south	south_D	2015-08-23	2015-08-29	south_D	49.65	TRUE	6
CUR	CUR15	CUR12	CUR_15_12	south	south_D	2015-08-23	2015-09-01	south_D	33.3	TRUE	9
WFM	WFM15	WFM11	WFM_15_11	south	south_D	2015-08-23	2015-08-29	south_D	20.87	TRUE	6
CUR	CUR05	CUR01	CUR_05_01	south	south_D	2015-08-23	2015-08-30	south_D	32.87	TRUE	7
NMT	NMT13	NMT12	NMT_13_12	south	south_D	2015-08-23	2015-08-30	south_D	39.38	TRUE	7
RCK	RCK10	RCK07	RCK_10_07	south	south_D	2015-08-23	2015-08-30	south_D	14.06	TRUE	7
LIJ	LIJ09	LIJ06	LIJ_09_06	south	south_D	2015-08-23	2015-08-29	south_D	34.9	TRUE	6
WFM	WFM12	WFM08	WFM_12_08	south	south_D	2015-08-23	2015-08-29	south_D	33.33	TRUE	6
LIJ	LIJ08	LIJ05	LIJ_08_05	south	south_D	2015-08-23	2015-08-31	NA	NA	NA	8
WFM	WFM15	WFM13	WFM_15_13	south	south_D	2015-08-23	2015-08-29	south_D	40.38	TRUE	6
NMT	NMT06	NMT04	NMT_06_04	south	south_D	2015-08-23	2015-08-28	south_D	NA	FALSE	5
CUR	CUR04	CUR01	CUR_04_01	south	south_D	2015-08-23	2015-08-30	south_D	NA	FALSE	7
WFM	WFM06	WFM03	WFM_06_03	south	south_D	2015-08-23	2015-08-29	south_D	24.66	TRUE	6
NMT	NMT15	NMT13	NMT_15_13	south	south_D	2015-08-23	2015-08-31	south_D	32.39	TRUE	8
RCK	RCK04	RCK02	RCK_04_02	south	south_D	2015-08-23	2015-09-09	south_D	21.08	TRUE	17
LIJ	LIJ12	LIJ08	LIJ_12_08	south	south_D	2015-08-23	2015-09-03	south_D	21.74	TRUE	11
RCK	RCK07	RCK05	RCK_07_05	south	south_D	2015-08-23	2015-09-03	south_D	23.38	TRUE	11
WFM	WFM08	WFM06	WFM_08_06	south	south_D	2015-08-23	2015-08-31	south_D	21.63	TRUE	8
NMT	NMT11	NMT09	NMT_11_09	south	south_D	2015-08-23	2015-08-29	south_D	29.68	TRUE	6
RCK	RCK14	RCK12	RCK_14_12	south	south_D	2015-08-23	2015-09-02	south_D	NA	FALSE	10
NMT	NMT12	NMT10	NMT_12_10	south	south_D	2015-08-23	2015-08-29	south_D	37.03	TRUE	6
RCK	RCK13	RCK11	RCK_13_11	south	south_D	2015-08-23	2015-09-02	south_D	22.51	TRUE	10
LIJ	LIJ14	LIJ10	LIJ_14_10	south	south_D	2015-08-23	2015-08-29	south_D	7.52	FALSE	6
NMT	NMT14	NMT13	NMT_14_13	south	south_D	2015-08-23	2015-08-29	NA	NA	NA	6
NMT	NMT03	NMT15	NMT_03_15	south	south_D	2015-08-23	2015-08-31	NA	NA	NA	8
LIJ	LIJ07	LIJ05	LIJ_07_05	south	south_D	2015-08-23	2015-08-31	south_D	28.98	TRUE	8
NMT	NMT02	NMT14	NMT_02_14	south	south_D	2015-08-23	2015-08-29	south_D	42.12	TRUE	6
WFM	WFM03	WFM02	WFM_03_02	south	south_D	2015-08-23	2015-09-02	south_D	33.8	TRUE	10
CUR	CUR13	CUR11	CUR_13_11	south	south_D	2015-08-23	2015-08-29	south_D	30.84	TRUE	6
NMT	NMT10	NMT09	NMT_10_09	south	south_D	2015-08-23	2015-08-31	south_D	28.14	FALSE	8
LIJ	LIJ14	LIJ11	LIJ_14_11	south	south_D	2015-08-23	2015-08-30	south_D	24.21	TRUE	7
CUR	CUR08	CUR06	CUR_08_06	south	south_D	2015-08-23	2015-08-29	south_D	35.68	TRUE	6
LIJ	LIJ08	LIJ03	LIJ_08_03	south	south_D	2015-08-23	2015-08-30	south_D	34.74	TRUE	7
CUR	CUR07	CUR04	CUR_07_04	south	south_D	2015-08-23	2015-08-29	south_D	55.33	TRUE	6
NMT	NMT01	NMT13	NMT_01_13	south	south_D	2015-08-23	2015-08-29	south_D	50.98	TRUE	6
WFM	WFM04	WFM15	WFM_04_15	south	south_D	2015-08-23	2015-08-29	south_D	42.81	TRUE	6
CUR	CUR06	CUR04	CUR_06_04	south	south_D	2015-08-23	2015-08-31	south_D	38.42	FALSE	8
CUR	CUR10	CUR07	CUR_10_07	south	south_D	2015-08-23	2015-08-29	south_D	NA	FALSE	6
WFM	WFM12	WFM10	WFM_12_10	south	south_D	2015-08-23	2015-08-29	NA	NA	NA	6
CUR	CUR15	CUR13	CUR_15_13	south	south_D	2015-08-23	2015-08-30	south_D	42.59	TRUE	7
NMT	NMT01	NMT14	NMT_01_14	south	south_D	2015-08-23	2015-08-29	south_D	33.59	TRUE	6
RCK	RCK12	RCK11	RCK_12_11	south	south_D	2015-08-23	2015-09-02	south_D	11.9	TRUE	10
LIJ	LIJ07	LIJ03	LIJ_07_03	south	south_D	2015-08-23	2015-08-31	south_D	46.76	TRUE	8
NMT	NMT04	NMT01	NMT_04_01	south	south_D	2015-08-23	2015-08-29	south_D	35.44	TRUE	6
RCK	RCK05	RCK03	RCK_05_03	south	south_D	2015-08-23	2015-09-01	south_D	40.13	TRUE	9
NMT	NMT15	NMT12	NMT_15_12	south	south_D	2015-08-23	2015-08-30	south_D	59.69	TRUE	7
CUR	CUR09	CUR05	CUR_09_05	south	south_D	2015-08-23	2015-08-29	south_D	40.6	TRUE	6
LIJ	LIJ13	LIJ09	LIJ_13_09	south	south_D	2015-08-23	2015-08-29	south_D	17.4	TRUE	6
NMT	NMT02	NMT15	NMT_02_15	south	south_D	2015-08-23	2015-08-31	south_D	35.93	TRUE	8
NMT	NMT13	NMT10	NMT_13_10	south	south_D	2015-08-23	2015-08-30	south_D	59.92	TRUE	7
RCK	RCK09	RCK06	RCK_09_06	south	south_D	2015-08-23	2015-08-31	south_D	34.15	TRUE	8
